theta_hat,2.5 %,97.5 %,ml_g_d1_rmse,ml_g_d0_rmse,ml_m_log_loss,ml_pi_log_loss,model
0.8991721920847306,0.776557552799508,1.0217868313699532,1.1118341697082739,1.4478567281273316,0.5215251404669206,0.41425397337288283,oracle
0.9097808964850774,0.7500754652515802,1.0694863277185747,1.0441905596617016,1.1624922325466294,0.5888225522950923,0.4261182615722922,lasso
1.0284523881651049,0.8600984946767649,1.1968062816534448,1.1049658417234942,1.4010286207774163,0.5450571435541103,0.41542557009024433,oracle
0.9259442770441197,0.7622384466574773,1.0896501074307623,1.0100054518226191,1.1610848127100104,0.5420565819407602,0.4333950128473936,lasso
0.9760579733875538,0.8549982055888522,1.0971177411862554,1.0512032592454823,1.3518802660800535,0.5247808641225243,0.42268131557910366,oracle
1.0404520029702564,0.8932793349722462,1.1876246709682667,1.0164178459250923,1.1799303527059761,0.5721205197362037,0.41641725628580706,lasso
0.9682680418285236,0.8416751784637,1.0948609051933471,1.0534733679994697,1.3814380960256336,0.539321904366643,0.4008100765505958,oracle
0.8697992501402833,0.7492112727985365,0.99038722748203,1.065168173915163,1.1399701712018562,0.597350165090571,0.436171767347095,lasso
0.9275329972757944,0.8251133615756753,1.0299526329759134,1.140057827427464,1.3959363780425655,0.5396920209256063,0.42359640761967704,oracle
0.929668137312235,0.8185460899624571,1.0407901846620127,1.0350489220188164,1.1502156893694797,0.5627598194097271,0.419185819405435,lasso
1.021538313265938,0.9287310043431968,1.1143456221886792,1.0829567922700283,1.3734779418331973,0.5167816120570369,0.4073801952693031,oracle
1.0862063704931852,0.9484348114731933,1.2239779295131772,1.0378233018620264,1.1199401296400704,0.5581771056599834,0.42312701495128274,lasso
1.092738525524788,0.9949644717486158,1.19051257930096,1.0805772299739638,1.3801974068116876,0.5216657127799702,0.41062108138371073,oracle
0.873659567625243,0.7420640614048224,1.0052550738456636,1.0599452397951794,1.1667671913095337,0.5543834455331157,0.43174095984630395,lasso
0.8636741808918383,0.7489677231681205,0.9783806386155561,1.1130872515084447,1.3872697993708223,0.5313564688452496,0.4244773701183101,oracle
0.8879083003844186,0.7586319893126511,1.017184611456186,1.0453473676442218,1.2516107404056194,0.5882348089827034,0.4415584694478498,lasso
0.9807053657710987,0.891695704634075,1.0697150269081224,1.1055601492945204,1.4729237597153977,0.5323735760220262,0.4305151404763695,oracle
0.9377816182991737,0.7331436602034962,1.1424195763948513,1.0326028564778584,1.209998690125457,0.5922795539137294,0.40671094165253496,lasso
1.0593154333731127,0.9446574023646811,1.1739734643815443,1.0912972862313552,1.409888788857256,0.5271401946052706,0.39751126763970207,oracle
0.9729356316597957,0.8229360742800037,1.1229351890395876,1.0674667731069185,1.219968482999544,0.5677583061894682,0.4409101873280478,lasso
0.8276174867798765,0.5591956341313544,1.0960393394283985,1.1156873987077687,1.4193051475454643,0.535920993084676,0.4306474046338575,oracle
1.0976069691441301,0.9663458974061868,1.2288680408820736,1.062033787320742,1.1263395154028353,0.5464992131291886,0.4236634533119907,lasso
1.022866592592143,0.9212903876162921,1.1244427975679938,1.102737831838022,1.3715346297136126,0.5298271279469084,0.4084175512988366,oracle
0.9364502328851005,0.8089264704170248,1.0639739953531762,1.0720270475730542,1.2295413342586294,0.5856590646616406,0.4555723055466204,lasso
0.9933297763110357,0.6393650317056526,1.3472945209164187,1.1202841380439372,1.4380051547590418,0.5400747480064768,0.4454064599090237,oracle
0.9232562510002881,0.7846335179102659,1.0618789840903102,1.0415916094356468,1.1586521769972402,0.5735104415666991,0.43164264690856474,lasso
0.9055939542481518,0.775629257417185,1.0355586510791186,1.0985532198074028,1.4070597354412828,0.525656142563688,0.4195181457638845,oracle
0.8883166889388444,0.764323890564633,1.0123094873130558,1.0513838278494034,1.215258868911828,0.5833952440903433,0.4361122360228421,lasso
1.0140780592528176,0.9190825538655883,1.1090735646400467,1.0838252514336941,1.3932670244559369,0.5268808291503929,0.4274362960738825,oracle
0.9662994018765039,0.7689442059222179,1.16365459783079,1.05110704889549,1.1876966908333153,0.5651541776913986,0.43732786140558977,lasso
0.9789257696178605,0.829332535619857,1.1285190036158639,1.10841649186726,1.3797094298731107,0.5255429290793343,0.42176813974411587,oracle
0.9351329103737221,0.8014854639138713,1.068780356833573,1.0247374657629278,1.168136350966952,0.5570623526157982,0.42023053683276046,lasso
0.9567991195023157,0.8175739093612591,1.0960243296433723,1.0818012764528122,1.373818273963494,0.5380706661660734,0.41036532294868583,oracle
1.0074867222554624,0.8763286738305609,1.138644770680364,1.0346611940082924,1.1931986974238624,0.5746508915447127,0.43702417275762395,lasso
0.9763449882910298,0.8805289752676487,1.0721610013144107,1.0658285110543964,1.4264112861846818,0.5321773184074241,0.4229624974968476,oracle
0.8166189468291717,0.7034308599962441,0.9298070336620993,1.051971146404489,1.3033902834625668,0.5709515961900072,0.42684774014166926,lasso
0.7926419370814595,0.5885047964331381,0.9967790777297808,1.1048378418150568,1.4418011971731628,0.5207472405150075,0.4139776312492742,oracle
0.8764459416694259,0.7486873945058705,1.0042044888329813,1.0590296286597616,1.1606443590208098,0.6184797337408395,0.43503070544831857,lasso
1.0054566573782833,0.8747823266379358,1.1361309881186308,1.10883094526495,1.3519712883654567,0.5432928350668474,0.4246966685013102,oracle
1.2444588195724569,0.9527394723321934,1.5361781668127203,1.0933566823928622,1.1945856186948438,0.5771717352478302,0.4306761028497908,lasso
1.1781193706384434,0.9661142313457489,1.390124509931138,1.1401756872395379,1.4373698324611108,0.5304404806660914,0.420420740431064,oracle
1.0959476675589388,0.925012706396628,1.2668826287212496,1.0244598535656697,1.1703473748168771,0.5868967977250599,0.42209895364789496,lasso
0.8716479024187479,0.7230750395635999,1.020220765273896,1.0862923375247526,1.3975867566301434,0.5424408905543511,0.4078434291216234,oracle
0.9824689744861298,0.8724890913302255,1.0924488576420341,1.0918866911105354,1.1996264212596481,0.5920349154817712,0.42760509121726237,lasso
0.9948731704197271,0.896844802410504,1.0929015384289502,1.1419940792970473,1.3959295552013509,0.5394494234293916,0.41521345145395133,oracle
0.9591717082956749,0.8358854277530878,1.082457988838262,1.0624542559476795,1.1632313692182865,0.5995502975424739,0.4301047836921001,lasso
1.00769594317283,0.9071843412716493,1.108207545074011,1.119383813177353,1.4007840663721933,0.5344802705153562,0.4197038407168968,oracle
1.09325693591757,0.9192540097548441,1.2672598620802957,1.0154460505679574,1.177210858545398,0.5589478532400444,0.42754610925956144,lasso
0.8978830339376415,0.4998768141917701,1.2958892536835127,1.0550445371494444,1.4536836665427288,0.5154068367764885,0.41641078351424693,oracle
1.0348812305865056,0.7650727003840216,1.3046897607889896,1.033593880330374,1.2088913230746527,0.5690261846048552,0.43823727002796387,lasso
0.7843339286886847,0.41512276978772744,1.153545087589642,1.0919216357462735,1.4021448946409196,0.5274598524046133,0.42684695997589583,oracle
0.9101385745672872,0.7922197609847377,1.0280573881498367,1.0518258759392736,1.1447699298002239,0.5742036098638346,0.4241523550364146,lasso
1.028835451965169,0.9265240831810216,1.1311468207493165,1.0949782369419196,1.3796632826020376,0.534387701870367,0.41455567052442566,oracle
0.9026834469364727,0.7682704263069341,1.0370964675660113,1.0130313992659834,1.156418051209222,0.5632117390618276,0.4329424563024824,lasso
0.9103779637161267,0.8170116494202354,1.003744278012018,1.0543469681860913,1.415286327797978,0.520572199492903,0.4196177841489577,oracle
0.9398807915691738,0.8192804944632807,1.0604810886750669,1.0231138409150242,1.1571205791930816,0.5744313574756756,0.4054266053415323,lasso
1.0647646144125866,0.9725541928710508,1.1569750359541224,1.0694465524835932,1.4277387058705255,0.5225781599738615,0.39338230694660503,oracle
0.8969930691025805,0.7854593300941662,1.0085268081109946,1.0399356709216616,1.1876761276311636,0.5852320381591885,0.4461073612447996,lasso
1.040008428998282,0.9401054189410296,1.1399114390555345,1.101953655753879,1.4125239082799397,0.5238845518800118,0.4348341785125337,oracle
1.0514868862739448,0.8505262074289266,1.252447565118963,1.0549201516944122,1.21153012423642,0.5695902191512353,0.42220057736888,lasso
1.0320069482691514,0.8663128116604758,1.1977010848778271,1.1054007538470008,1.4834831802286081,0.5321758844537465,0.4093604983688782,oracle
1.0338215104637518,0.8211065864360565,1.2465364344914471,1.0674703860160675,1.171147824473901,0.5764732346905077,0.4082511586068105,lasso
1.1326650319586702,1.0048202246706541,1.2605098392466862,1.1176349408643977,1.4467905555741072,0.519472576291156,0.3949589077864275,oracle
0.959478047910308,0.8154021748512527,1.1035539209693632,1.0545954245643359,1.3049829934722352,0.5924994828695466,0.41747655376240916,lasso
1.0029261296974843,0.9010035756947086,1.10484868370026,1.097747555779987,1.4033059621710027,0.5253454390271212,0.4095905111987692,oracle
0.9007678312454358,0.7556421742883489,1.0458934882025226,1.0378677265622747,1.1378822912571855,0.5949565217479509,0.4181265409816554,lasso
0.9489866989580842,0.8434292381411538,1.0545441597750145,1.1027891773859415,1.362536667687114,0.542600564241366,0.40781491463647507,oracle
1.0230764280244287,0.8961098802680567,1.1500429757808006,1.0101429060331446,1.1882125956480936,0.5669060497045202,0.42505982979865237,lasso
1.0187527745745968,0.9347906967166003,1.1027148524325932,1.050752714012663,1.4441558764472167,0.517663467067223,0.41228422630853956,oracle
1.0236792391785585,0.8594509411924961,1.187907537164621,1.0152523731817271,1.180948581186976,0.5662837875470065,0.4124893905620098,lasso
1.0297809688817052,0.9123876924904072,1.1471742452730034,1.0780767374371731,1.4389049960242146,0.5287671380927933,0.4003587926644847,oracle
1.718741761732111,0.29336680547469474,3.1441167179895273,1.0409943640413772,1.2189426586275534,0.5503827930857604,0.4245631666143682,lasso
1.477921991422994,0.39909069860824653,2.5567532842377414,1.0764848743333504,1.4614873851829793,0.5220377545280209,0.4103456874911311,oracle
1.0513205469048426,0.8677287094147579,1.2349123843949272,1.053073267432841,1.2194238233845622,0.5563378926085815,0.4236228213312863,lasso
0.9513630065400712,0.7107300824322624,1.19199593064788,1.0829063763983335,1.4249344986934194,0.5335619307010119,0.41176241405756325,oracle
1.0179918979330513,0.8195974137953813,1.2163863820707213,1.0574007374179095,1.197199579916225,0.5868943295564988,0.4144518335899245,lasso
1.0570835708095947,0.9405446810169837,1.1736224606022057,1.1022692889837071,1.4441498780634074,0.5280528475193433,0.40318864990279685,oracle
1.049633093911732,0.8700080402505548,1.2292581475729092,1.0470944040712216,1.1732528714842623,0.5640989450536291,0.42729031417695235,lasso
1.031794220529081,0.9046568241909424,1.15893161686722,1.094546657115328,1.403034230869031,0.533055669691748,0.4154455161175244,oracle
0.9350658188634167,0.8075237438354915,1.0626078938913417,1.04227407093802,1.2019253098942844,0.5524202321690551,0.42615428712991205,lasso
0.9943771560922819,0.8324162920156926,1.1563380201688713,1.0924934937218498,1.4372197497671155,0.5185332175556512,0.4143887317421295,oracle
0.9215464772778739,0.8076791456899537,1.035413808865794,1.0286082039705313,1.246330749819887,0.5694235451750024,0.417178825339776,lasso
1.0239267000908066,0.9114813934337637,1.1363720067478496,1.072410018918215,1.4101798000620107,0.5404169491226588,0.4061073199557372,oracle
0.9323451582022129,0.8024749665357482,1.0622153498686775,1.068114999949186,1.2166353129383563,0.5919915585324396,0.4186677039994227,lasso
0.9277799503780755,0.8294131445206143,1.0261467562355366,1.13573352502342,1.4283169063790038,0.5343433909458878,0.4044015508632404,oracle
1.0142366752993288,0.6650323150433961,1.3634410355552615,1.0725611522748102,1.2228578957498242,0.5826769919042357,0.4432234894259174,lasso
1.0008342559854428,0.8311460059034017,1.170522506067484,1.1201897657838373,1.3945056688290753,0.5207369764725158,0.43034702066840025,oracle
0.9677316351397721,0.7769737431111791,1.1584895271683653,1.0533758611082686,1.266470794091408,0.5732103296429785,0.4272310966762884,lasso
1.0624784194159325,0.9063478983965141,1.2186089404353508,1.1060268715214359,1.418697199452472,0.5295137180300418,0.4150070880987856,oracle
0.9958728470237592,0.7968759825069349,1.1948697115405835,1.0552459323244892,1.1334501421318375,0.6064249233982839,0.42141626318627173,lasso
0.9877701818200223,0.8848826662741592,1.0906576973658855,1.1031466800371756,1.3655932700731215,0.5462058688920706,0.41136692782164147,oracle
1.069290965837556,0.8505225200467982,1.288059411628314,1.0878531337811934,1.1559324923194016,0.5779983280703782,0.42227812636496675,lasso
1.0251170489549055,0.8601009061113655,1.1901331917984455,1.1348252469081945,1.4175209812093947,0.5364388233092052,0.41050372201524554,oracle
0.9668003986627467,0.8267311699157764,1.106869627409717,1.021365887233297,1.255955648639548,0.5755059764995074,0.41960007412832157,lasso
0.9583234900112123,0.8053819947959542,1.1112649852264704,1.0754066917193055,1.4107181719431432,0.5367110620573061,0.40940219566221586,oracle
0.9639141851874905,0.7988860026952952,1.128942367679686,1.0561751349300146,1.2780163201236738,0.5780288707111458,0.4173702262254433,lasso
0.9573602678212471,0.8440437336991631,1.070676801943331,1.1052495805195002,1.4519303728769573,0.5271682303647721,0.4051143093716611,oracle
0.84921381433867,0.694461999558913,1.0039656291184271,1.0348772124420145,1.1544036841695469,0.5925924635122377,0.4221452993896745,lasso
0.9387252802400213,0.8257296156458684,1.0517209448341742,1.1080976062680639,1.3768141371021647,0.5311024254011041,0.41072935232112606,oracle
0.9346823992875483,0.8130074139368578,1.0563573846382386,1.058310946773703,1.1997545489600463,0.5676018589562867,0.4201001165208408,lasso
0.9677083451610955,0.8660227916118579,1.069393898710333,1.111535363926784,1.427494817992429,0.520299940078027,0.4081282829972012,oracle
0.948285381138369,0.8184264924328151,1.078144269843923,1.084305376319623,1.234272196895124,0.5709678206991914,0.45604743522875274,lasso
1.0206558867815079,0.9199068314260238,1.1214049421369918,1.1201117917565233,1.3962573557424955,0.5406682579924982,0.44438923969398936,oracle
0.7398788924520711,0.5152265276367263,0.9645312572674158,1.011915318307056,1.1998236353219436,0.5687842321554788,0.42256152578527173,lasso
0.5857283017973791,-0.2708879803194413,1.4423445839141995,1.068624608103572,1.4038886773176231,0.5161528925402321,0.4103301138218185,oracle
1.0990632951750603,0.8912098972634489,1.3069166930866718,1.0494086818901631,1.2476611424549988,0.5909544169722917,0.43704292199971556,lasso
1.104827184629321,0.9939257239489043,1.2157286453097376,1.0912094704631519,1.441454885111818,0.5357193503446567,0.42569980270912733,oracle
1.07065931732166,0.8227808974906315,1.3185377371526887,1.019577787271048,1.1926888098340829,0.5624919448421953,0.4380399026651921,lasso
1.0374125472535933,0.8794431996957758,1.195381894811411,1.0768319244060165,1.4369255108368535,0.5189177549456655,0.4292498721644904,oracle
1.072328693129414,0.8152202143198523,1.329437171938976,1.0280010486262299,1.1581177134341256,0.558943894671655,0.41731436565207963,lasso
1.17461572614087,0.8610130434414436,1.4882184088402965,1.091533469592576,1.4029444312463506,0.5213184280089403,0.4039677817222028,oracle
0.8553351973089905,0.6270767363712364,1.0835936582467447,1.0478696140112667,1.2028385275444886,0.5886117125955239,0.42445152229398614,lasso
0.8969260427227311,0.7812983806850957,1.0125537047603665,1.101888424242341,1.4062943155505196,0.5384348861995685,0.41497383278284755,oracle
0.8497080136829789,0.7270408125720453,0.9723752147939124,1.0758803594875361,1.2562600815954426,0.5656633767764577,0.4378171746375777,lasso
0.9819804079469814,0.8653731951209673,1.0985876207729954,1.1137776149441772,1.4451578706037733,0.5260753361472562,0.42793080638628317,oracle
0.9174157170064406,0.7943697213721795,1.0404617126407016,1.0178565009960434,1.126820354476338,0.5711936928596522,0.42623335648342814,lasso
0.9652672932005968,0.8747627032815674,1.055771883119626,1.0684383185994901,1.3584298961749723,0.530170595530595,0.4117407138816621,oracle
1.204007701767778,0.9302416797017312,1.4777737238338247,1.0673651253889547,1.163867117006093,0.5762709658267409,0.42878267927833447,lasso
1.0823975943765012,0.8937984801066019,1.2709967086464005,1.1207847271154716,1.4141043218461642,0.5363547473022059,0.4034434877063091,oracle
0.9024517888563863,0.7382281450042124,1.0666754327085601,1.026003576221491,1.181047171319067,0.5924529333016896,0.4315912279995352,lasso
0.9867295113886848,0.8725712351454267,1.100887787631943,1.0716978242811872,1.4091480724184895,0.5235576130948909,0.4225613293160261,oracle
0.9445984090282185,0.7781601807992309,1.111036637257206,1.0490120236870197,1.1859398869364277,0.5929766801748089,0.41627385912155745,lasso
0.9810244748066789,0.8587256103065153,1.1033233393068425,1.0785511865591977,1.4161171202972946,0.5337078365802694,0.4058499873764237,oracle
0.9368727543418676,0.8231658287910328,1.0505796798927023,1.0616258996396355,1.1686016045533998,0.5980515772291427,0.42109014202343503,lasso
0.9720048827068237,0.8603498606424899,1.0836599047711575,1.124574176541854,1.391299043585819,0.5507355083978764,0.4105628759632214,oracle
0.9690919432270383,0.8069973853300438,1.1311865011240327,1.0696235957146927,1.2600799791136905,0.5996485082318799,0.4212958586827334,lasso
0.9238202772844855,0.7990098490221472,1.0486307055468236,1.1069265600015634,1.3965973134114222,0.5474386282616565,0.41061414063292295,oracle
1.0524053439678125,0.8578245982665599,1.2469860896690652,1.024528523092046,1.183007007093707,0.5477772869970955,0.41294046332109324,lasso
1.0099515794365257,0.9074549877494573,1.112448171123594,1.0689391008214548,1.4210652112347537,0.5206826207848303,0.4019896708084431,oracle
1.0018154912456185,0.8247806539013283,1.1788503285899088,1.0624807892960682,1.1705534329685392,0.5868679444585654,0.4249253905535505,lasso
0.9764241902979389,0.8690008767862407,1.0838475038096371,1.1240154774906106,1.4301095717702952,0.5375308387459877,0.41109340194444577,oracle
0.9864122959385391,0.8209618711583109,1.1518627207187673,1.0288648744018833,1.1338319915129127,0.5684611802953532,0.4357219834212048,lasso
1.0363628341887776,0.9090099713165017,1.1637156970610534,1.088643217196223,1.3885229087589146,0.5350155814610874,0.42427863616953465,oracle
0.9596302078562046,0.8313477425236224,1.0879126731887867,1.034194061770033,1.2430621490021914,0.5741218323040271,0.41635329818395256,lasso
1.0283803139998522,0.9344203055970435,1.122340322402661,1.0882059073618846,1.4446729682573725,0.53079868554971,0.4039696190869686,oracle
0.9614232982439189,0.7926807025868756,1.1301658939009622,1.0611641239428573,1.227353228184874,0.5789053605377772,0.416547130063027,lasso
1.0448732497434805,0.9207687365556652,1.1689777629312958,1.1029219985448813,1.3938210638019093,0.5371055462287186,0.40441002704322954,oracle
0.947529995027446,0.7991993621878933,1.0958606278669987,1.0338171305009276,1.1974513006739935,0.5640818408926547,0.4291844300147915,lasso
0.9695791350792761,0.8723624797778073,1.0667957903807448,1.089141036718236,1.4351558696504318,0.5265161980721063,0.4166138201440329,oracle
1.1361141707148295,0.9707731816056253,1.3014551598240336,1.0741850681942169,1.1631041965065942,0.589525337140118,0.4245135563985609,lasso
1.0661820915075169,0.9398686624795943,1.1924955205354393,1.0886373161797565,1.3791473023661496,0.5423952609264083,0.412450236298137,oracle
0.997211261220558,0.7629016595004099,1.2315208629407062,1.041872836322312,1.188994792077554,0.6012955399990768,0.42295819573734206,lasso
1.0131128230138327,0.9105418958888897,1.1156837501387755,1.099465370106423,1.4525144018969705,0.52504447081016,0.41305263506342166,oracle
0.7811898239424069,0.6628404476814271,0.8995392002033866,1.0109837159232067,1.1640214194608223,0.5867525507690334,0.4103204323973377,lasso
0.8329197607260924,0.6854038488479501,0.9804356726042347,1.0723476077116028,1.4081385015487349,0.5380812907524756,0.397887165647773,oracle
0.9252950986913897,0.8083109591344294,1.04227923824835,1.0375462071471717,1.1977946267742658,0.5831922751286295,0.42921253900227363,lasso
0.9214908712003419,0.8221775536030796,1.0208041887976043,1.0986392384081032,1.4289699748779203,0.5263312704162019,0.4186536023175205,oracle
1.1032805986607248,0.7781987712634424,1.4283624260580072,1.0341387997566343,1.2150918744223436,0.5447683849181222,0.4283620906401091,lasso
1.0199501399798963,0.9220999285758139,1.1178003513839785,1.091432244208236,1.4265384526931297,0.5062102563233316,0.4148597890917962,oracle
0.9671356947272367,0.8447948852444167,1.0894765042100567,1.0459768854906768,1.1594495788882284,0.5868981509481664,0.4261523020818457,lasso
1.0109731157935056,0.8899100334350574,1.1320361981519538,1.1065724054847883,1.3753134300803251,0.5394989661283635,0.41567029821775064,oracle
0.8527103332931588,0.7341317137939276,0.97128895279239,1.041003428170302,1.2071593032885986,0.5573672885949701,0.42864959822309334,lasso
1.0080536648859904,0.9084660828931737,1.107641246878807,1.0947960391844567,1.4324973146563598,0.5228771142124086,0.4173454762732728,oracle
0.9246001556161059,0.7824885783844046,1.066711732847807,1.036954636106869,1.2249785651358298,0.550684457951066,0.4242881404326929,lasso
0.9411533340497159,0.8343727645552306,1.0479339035442012,1.0852757163872806,1.4476898689261548,0.5235771920803854,0.4134815775820999,oracle
0.7912810231507371,0.6686503502840553,0.913911696017419,1.0490968030091155,1.2534386447134127,0.5989438850573452,0.4241201021876504,lasso
0.8432458509936392,0.7302854607486704,0.9562062412386081,1.1097398713334399,1.4278511747599956,0.5443209115196548,0.41495266172460415,oracle
0.8418277181416832,0.6792903206923963,1.00436511559097,1.0682089038480689,1.184551882733149,0.5903542121174554,0.42288567897775464,lasso
1.0446632166133298,0.8432123274470789,1.2461141057795808,1.1294929005548457,1.4075366144566817,0.5283908353106538,0.4139893564094047,oracle
0.8875211124230229,0.7687108990894698,1.006331325756576,1.061543310338566,1.1823024719687174,0.5940031901448133,0.42756691522616436,lasso
1.053771229255519,0.9515664437791775,1.1559760147318605,1.1244839252344805,1.4174489963224883,0.5413387662474791,0.4171287974067057,oracle
0.9140048025684577,0.7768269919027381,1.0511826132341775,1.01897799787638,1.1512347247140406,0.5839909837857997,0.42427551813265874,lasso
0.807227220950211,0.626400079960829,0.9880543619395931,1.0918682666756627,1.3782663865789797,0.5490744232175208,0.4137930752825673,oracle
1.0291318666723535,0.870925127278454,1.187338606066253,1.0738819614369555,1.2291632911347836,0.5791964156455568,0.43806007440672634,lasso
0.9995506559205003,0.8939900325768387,1.1051112792641617,1.0970004337497277,1.454031451048885,0.5313589321026962,0.4269503301082841,oracle
0.9622134206915307,0.7632788194732785,1.161148021909783,1.0677273070597608,1.2397172146258792,0.5840369747514945,0.431762660495698,lasso
1.0214209657913094,0.9057537729169587,1.13708815866566,1.1060128473961248,1.398484924652972,0.5267013136031982,0.42015870777269687,oracle
