theta_hat,2.5 %,97.5 %,ml_g_mse,ml_m_log_loss,ml_pi_log_loss,model
0.7414734667945271,0.6470866451451485,0.8358602884439057,1.2209625940871458,0.6641735838337331,0.41398346622526105,lasso
0.6299097598094757,0.5309954528812068,0.7288240667377447,1.3126165148854474,0.6729941026175744,0.43097578732287883,lasso
0.739771499452135,0.643028777022558,0.8365142218817121,1.2963185028608093,0.6742908996193413,0.4180524917007983,lasso
0.7793287070288786,0.6831491255063378,0.8755082885514194,1.2089053775438152,0.660735407475046,0.4222755213465704,lasso
0.7661168391633348,0.6522355273712741,0.8799981509553956,1.2629081977386347,0.615281604152368,0.6028763650471215,lasso
0.7935167378621448,0.6816686197246405,0.9053648559996491,1.2981053902816648,0.6072408403763387,0.6196779437694447,lasso
0.7752155232643035,0.6578595275920088,0.8925715189365983,1.3612885671395785,0.6553532576866622,0.4297543868015544,lasso
0.6574880971904703,0.5577932727871846,0.757182921593756,1.3486272566697552,0.6643002665311761,0.41653618257989833,lasso
0.7386231345560169,0.5757375213734801,0.9015087477385537,1.2824530558200464,0.6600427653227294,0.41760465849171063,lasso
0.8065749555939257,0.6947188176507939,0.9184310935370574,1.2743413556911916,0.6749008070183715,0.42790714434310334,lasso
0.7406596437368398,0.6110916428678469,0.8702276446058327,1.3175472068608567,0.5719867940491726,0.4171013860834116,lasso
0.7474829168064736,0.629508669034795,0.8654571645781522,1.3531793116379085,0.5640701230539464,0.4378468936226446,lasso
0.7176018844716209,0.6250654230385653,0.8101383459046765,1.3249216803258184,0.6699937476579532,0.407700982034638,lasso
0.7219288737678102,0.5483937874888581,0.8954639600467623,1.2680067456678983,0.6672539893239552,0.40845379454983305,lasso
0.835586545956034,0.7350603894162689,0.936112702495799,1.359306549230161,0.6647049374432854,0.4343456504952907,lasso
0.8545306739671142,0.7656579400028779,0.9434034079313506,1.2789297994487103,0.5664820400571806,0.4137490968825571,lasso
0.8509914143846782,0.7245998022788671,0.9773830264904892,1.3205576429959123,0.5551178340269144,0.423863569457271,lasso
0.7219812018581527,0.6235379082759186,0.8204244954403869,1.3392595164072323,0.6643388741004564,0.4271167722708279,lasso
0.9138369120855344,0.7945482035143666,1.033125620656702,1.2811096150982872,0.5528669493085883,0.4151322956669851,lasso
0.6130651281377071,0.5053995532514078,0.7207307030240063,1.3247060332077665,0.6663541025071444,0.43274983252423666,lasso
0.8296363529701518,0.7343309847041241,0.9249417212361796,1.246974112509929,0.5518056072939919,0.4142863570219408,lasso
0.6969287779750075,0.5591145367366815,0.8347430192133335,1.3083582887942793,0.6589638157227058,0.4245861326561167,lasso
0.7575599963810967,0.662382816121778,0.8527371766404155,1.2724840831045563,0.6651602454313755,0.4276269585299656,lasso
0.7896574543653219,0.6755168664765785,0.9037980422540652,1.2125146114340457,0.6146886419491688,0.6148403045630608,lasso
0.7856849470882575,0.6827320824482883,0.8886378117282268,1.2792607612942342,0.6787710022739148,0.6025521398801639,lasso
0.7914894891776267,0.6887466919300368,0.8942322864252167,1.2943245800055305,0.582267167725469,0.43364425495415854,lasso
