theta_hat,2.5 %,97.5 %,ml_g_mse,ml_m_log_loss,ml_pi_log_loss,model
0.8397045258583327,0.7651953252593505,0.9142137264573148,1.261426065608429,0.5743958601600703,0.5072345273049359,rf
0.7867406277696191,0.7087516500764738,0.8647296054627643,1.384353912225967,0.5748426372392942,0.523876049820597,rf
0.8978658061155532,0.8189581725925464,0.97677343963856,1.2718600343743578,0.5546487892325721,0.5181966205693284,rf
0.8518807849730085,0.7767634417106464,0.9269981282353705,1.2146641643668528,0.5527335620649321,0.5166785048310409,rf
0.8994136349212732,0.8236247001887105,0.975202569653836,1.2611861351357583,0.5808928496719549,0.5106361921092062,rf
0.9043823231507844,0.8248766944611443,0.9838879518404244,1.3275305352709117,0.57259436498544,0.522489221999752,rf
0.9567245414896385,0.8807091353916858,1.0327399475875911,1.386601466358753,0.5570893207054345,0.5228062136608479,rf
0.8073848282122076,0.7325259898616419,0.8822436665627733,1.3743666265155159,0.5548159649218689,0.5137598054834847,rf
0.9200219605049412,0.8421650902675869,0.9978788307422956,1.4219970554847539,0.5736933146203506,0.5170228038733292,rf
0.8732254871775649,0.7959034763238312,0.9505474980312986,1.3264064504853537,0.5684116904414369,0.5188675160439492,rf
0.9008350269395419,0.8225429956437907,0.979127058235293,1.3089451192188042,0.5780139694285324,0.5151952206204105,rf
0.8643970426801761,0.7828998435783803,0.945894241781972,1.2814485255452797,0.5670338949234979,0.5382195198961881,rf
0.8117103441800154,0.7375258999299009,0.8858947884301299,1.3294454636620028,0.572517282934708,0.5056607990698907,rf
0.8910551318732657,0.8118673505464619,0.9702429132000695,1.320247458982952,0.5855725090544086,0.5177905432367562,rf
0.9672470607513054,0.8881345203068423,1.0463596011957685,1.3295385082694091,0.5663128091275281,0.5288667387639608,rf
0.8758841642579075,0.7989301355043786,0.9528381930114364,1.3610990889363472,0.5725559231147207,0.5236284976430742,rf
0.8727320095429464,0.7944369139826417,0.9510271051032511,1.309081407975199,0.5499970864435585,0.5231124263812944,rf
0.8316806641062034,0.751697980962404,0.9116633472500029,1.3511552444948292,0.5682713983634824,0.5217726279080457,rf
0.8439291044425667,0.7668729415550515,0.920985267330082,1.285135129845131,0.5609853401409869,0.5148332121966114,rf
0.8226196575809902,0.7464055995225743,0.8988337156394061,1.4169741393624984,0.5675205611936918,0.5263306660846465,rf
0.8780234830273477,0.8019493380272332,0.9540976280274621,1.245267511167382,0.5640613221896964,0.5136651698700828,rf
0.8935576596263711,0.8185431529895505,0.9685721662631918,1.351801106841433,0.5386389006018175,0.5185637264312539,rf
0.876615600216848,0.8006967167936513,0.9525344836400448,1.2843891739115594,0.5917782918065614,0.5195779008245356,rf
0.8396788869027758,0.7630364866046764,0.9163212872008752,1.2095271115423785,0.5642613835244361,0.5143646353430805,rf
0.8499259417025502,0.7730271262265408,0.9268247571785596,1.2665036022300826,0.5800032467150306,0.5060424341160993,rf
0.8165860835911021,0.7377584004410271,0.895413766741177,1.311506117423326,0.5821840906958246,0.5235458787420955,rf
0.8747688827488006,0.7987253355629748,0.9508124299346264,1.2248141796092182,0.5472241377352894,0.5192494263076403,rf
0.9251598143323844,0.8509831565470383,0.9993364721177305,1.1885597508312002,0.5588303753790477,0.5203475821719845,rf
0.8026916706135616,0.7243316613031063,0.8810516799240169,1.318883062142191,0.5648666554463125,0.5236931898074947,rf
0.8377397286680968,0.7592307894874529,0.9162486678487406,1.3966065177499654,0.5642175230930276,0.5351466602523939,rf
0.8580897757114754,0.7811939012056216,0.9349856502173292,1.3160598700077102,0.5943514793048505,0.512568328838607,rf
0.7854584828795083,0.7097394248593697,0.8611775408996468,1.3439944455157848,0.5653539961977601,0.5282129679857763,rf
0.9302877009680841,0.8529345737324523,1.007640828203716,1.2459476880075047,0.5653822400087264,0.5164949341727187,rf
0.8746264574046818,0.7956819541096637,0.9535709606996999,1.369788404107346,0.5787447862907326,0.5442537138291638,rf
0.810333328623128,0.7310881495651572,0.8895785076810988,1.2837717499764212,0.5677928146541967,0.5266852912284897,rf
0.8587590354458627,0.7812952231306483,0.9362228477610772,1.2988324023113866,0.5666071322436965,0.5262387364438638,rf
0.8399272885176146,0.7621119974923228,0.9177425795429063,1.2789625455842963,0.557583708613888,0.5268438021397998,rf
0.8433408879149296,0.767019073180551,0.9196627026493082,1.249866187824074,0.5602909280847477,0.5195419598806723,rf
0.9316508822827967,0.8523843363691098,1.0109174281964837,1.3212694946406225,0.5789374302621925,0.5336168222661625,rf
0.8120017361681022,0.7353453990246013,0.8886580733116032,1.3972940083381373,0.567570900797791,0.5210043069402591,rf
0.8020254485227163,0.7257334842735375,0.8783174127718951,1.304887061733499,0.6074408808782863,0.5267760143447979,rf
0.9295018487991177,0.8474606518828653,1.01154304571537,1.3711739073653755,0.5802436527112214,0.5352688409483541,rf
0.8856903694035382,0.8066060901791399,0.9647746486279365,1.276700285444924,0.5840041073601018,0.5167319222514011,rf
0.8996374293371171,0.8218594623839076,0.9774153962903266,1.3448590357648167,0.5859893651416137,0.5214253085620012,rf
0.8687454849031971,0.7907002975473314,0.9467906722590629,1.3071714776272547,0.5888873029281256,0.525364761107177,rf
0.9505752378916243,0.8711432811522427,1.0300071946310059,1.2837214826428303,0.572057924162061,0.5196228752302936,rf
0.832224226536203,0.7546257887842165,0.9098226642881895,1.2984309381962849,0.575622080654767,0.5323264054262228,rf
0.8818101382975395,0.8052489752826095,0.9583713013124695,1.2648487879652923,0.5706269445797728,0.5146130647486357,rf
0.8733318023787607,0.7985582192259364,0.9481053855315851,1.2286157763318064,0.5549305517650506,0.5204518345602377,rf
0.9366200663302303,0.8594591757178747,1.013780956942586,1.2233588681441967,0.5543050731474406,0.5060891701990753,rf
0.8712388328619224,0.7910589841783615,0.9514186815454833,1.3197267142541316,0.5859258086504495,0.5359268454151916,rf
0.9394600268366151,0.8613573815282951,1.0175626721449351,1.3886731212602323,0.5657717375599779,0.5185730336835291,rf
0.9619374857566894,0.8810120466502173,1.0428629248631616,1.2634938098485542,0.576393047999882,0.5105356458415321,rf
0.8278117237702386,0.7488192788746338,0.9068041686658433,1.4054957956006595,0.5950343301023094,0.5110738357290854,rf
0.7943513587862314,0.7174424427846481,0.8712602747878148,1.2459430745148699,0.5957863008329923,0.5153171178013737,rf
0.854312323378621,0.7799976103776881,0.9286270363795538,1.2868050244936518,0.5677904709678567,0.520865372566699,rf
0.8981197515769198,0.8191457511373101,0.9770937520165295,1.2665360270916215,0.5531110972435272,0.5121136328160573,rf
0.8966808158491831,0.8166212288692367,0.9767404028291296,1.301258153475691,0.5524919549524033,0.5176284261781344,rf
0.9134739575589153,0.8368236347647853,0.9901242803530452,1.3398379468740784,0.5628908146325445,0.5213458709654988,rf
0.9158403695413205,0.8375422556421651,0.994138483440476,1.31240747513202,0.5783872060134768,0.5176685729918927,rf
0.8552560605869791,0.7767423800018508,0.9337697411721074,1.2783112775132794,0.5706848858537011,0.524354745289049,rf
0.8932267184462992,0.8158877259356672,0.9705657109569312,1.3130796906558202,0.5608205750806454,0.5138288757656823,rf
0.876982069100483,0.799561958918443,0.9544021792825231,1.2983005972596735,0.5676395920052872,0.516804060808277,rf
0.8531015969632301,0.7740374378368818,0.9321657560895783,1.331491392312717,0.5706735596310867,0.5184526827808794,rf
0.8117624421098157,0.7315798879073108,0.8919449963123207,1.3480579208938412,0.5745106134984137,0.5289826540734598,rf
0.8076690931666914,0.7303328850634282,0.8850053012699547,1.3619316209649726,0.5573293367639268,0.52316873204911,rf
0.8160812114992659,0.7394834798977942,0.8926789431007377,1.2296692270996274,0.5954528463935163,0.5210121787579322,rf
0.9110453301434388,0.8313386645740006,0.990751995712877,1.3169146443040314,0.5801949787700756,0.5211461772953037,rf
0.8604993859693132,0.7838401859320535,0.9371585860065729,1.3395829442023195,0.5775612467837205,0.516196500159436,rf
0.8375503330033514,0.7557170574318725,0.9193836085748303,1.4341231057651234,0.5816295451998288,0.5114278128901171,rf
0.7741024123285378,0.694772911175742,0.8534319134813336,1.2508618149587498,0.5958990565571084,0.5207835456170612,rf
0.7937349799377942,0.7139101154468316,0.8735598444287568,1.349664503129339,0.5590454129939301,0.5162898323813494,rf
0.9163967740497868,0.8370311691329094,0.9957623789666642,1.33986538467487,0.5862021611795261,0.5460331450738962,rf
0.8013557059271754,0.7236598606344636,0.8790515512198872,1.334467444995637,0.5727636608757923,0.5116410413756598,rf
0.906473984199215,0.8267629649880758,0.9861850034103542,1.297172219270962,0.5915910871106937,0.5316057488865069,rf
0.8399135900716268,0.7619559657349302,0.9178712144083234,1.2796226180622992,0.5593039389823411,0.5302349895921219,rf
0.840311942545601,0.7646653065174096,0.9159585785737925,1.2378294395509934,0.561518452894075,0.5101861851705073,rf
0.7599708042902985,0.6835673660737333,0.8363742425068638,1.3464221769376727,0.5798415323710081,0.5177477785570556,rf
0.8063469737549487,0.7292770887191755,0.8834168587907218,1.4443384644936514,0.5664941246287036,0.5295824205389842,rf
0.8417870007592562,0.768138283884513,0.9154357176339993,1.1700467157772159,0.5726501558535305,0.5235160854517169,rf
0.9783725041740144,0.8944065395055649,1.062338468842464,1.296129708392126,0.5740377476410709,0.509718689480009,rf
0.8494237568060661,0.7710556054723889,0.9277919081397432,1.2508135792411261,0.5848742601026722,0.5238671444664533,rf
0.8502751505789888,0.7731001962715435,0.9274501048864342,1.2661434207904252,0.5822025209078906,0.5078667391673679,rf
0.8325526170732481,0.7565389783971957,0.9085662557493005,1.3008953068312692,0.5968529636183662,0.5166753049765286,rf
0.8218888157005552,0.741251786792767,0.9025258446083433,1.3795312384575982,0.6021336278189492,0.5229161464713173,rf
0.9291198925061092,0.8541041132761902,1.0041356717360281,1.2965788325619194,0.5472082795652827,0.502003758047521,rf
0.8862872603392967,0.8068212125359517,0.9657533081426417,1.2941142046648713,0.5818443182898495,0.5228047297629378,rf
0.8743160761795974,0.7965301153150182,0.9521020370441766,1.1738549674927719,0.5700083392301055,0.5243937360280373,rf
0.8576863426657458,0.7826535850964286,0.9327191002350631,1.350584375599566,0.5614110608257956,0.5172128918484468,rf
0.8579113574092158,0.7786018890848773,0.9372208257335543,1.3833247841394638,0.5760818390844308,0.5116448083311318,rf
0.8761324269578308,0.7975728692507928,0.9546919846648687,1.326223275106567,0.5489138605030899,0.5262295221406602,rf
0.9551182468295814,0.8802813603999822,1.0299551332591805,1.303432577306685,0.5878726720117984,0.5253503735026397,rf
0.8430802278484619,0.7633758859617835,0.9227845697351403,1.3486960701040624,0.5928552794223134,0.5205526683610918,rf
0.8280583956171104,0.7500225652408743,0.9060942259933464,1.2396921065511026,0.5766101606801055,0.5090166998429589,rf
0.8248708941034517,0.7469015093444238,0.9028402788624796,1.2978126159792673,0.5911349137327401,0.5241393308698898,rf
0.904133350431235,0.8308476742974032,0.9774190265650667,1.3009038639770178,0.5290239022377192,0.5226844816689046,rf
0.8653565771969683,0.7902589712188635,0.9404541831750732,1.2620308708789256,0.587738854844555,0.5228671806381542,rf
0.9170663320459689,0.8390794369393503,0.9950532271525875,1.2526634455728447,0.5617285527461681,0.5205787747161833,rf
0.8641284594381191,0.7892645058754489,0.9389924130007893,1.3291999082577182,0.5595153253612882,0.5241543082266709,rf
0.7374621275265622,0.6575793100724343,0.81734494498069,1.4066018724356457,0.5834402543042567,0.524308969265918,rf
