theta_hat,2.5 %,97.5 %,ml_g_mse,ml_m_log_loss,ml_pi_log_loss,model
0.9289245484791627,0.6536453345972766,1.2042037623610489,1.3772159835621716,0.5488701488425585,0.44602795444687504,xgb
0.5579568259449792,0.294512889098254,0.8214007627917044,1.4777868947463648,0.578611464817091,0.46762416816010793,xgb
0.9394110859935894,0.7501535761678946,1.1286685958192841,1.4493394833495612,0.5174217975401436,0.4453953529327198,xgb
1.203764542378322,0.9051858252773213,1.502343259479323,1.3628067981455594,0.5294023113554088,0.4625429578453004,xgb
0.8746988475810628,0.6507440681698989,1.0986536269922267,1.3912102468707825,0.5572854903850795,0.4551859869181271,xgb
1.7478466524760472,0.3045160074954678,3.1911772974566266,1.406982359239328,0.5567618932037238,0.45828429455743996,xgb
0.9958605208184014,0.7914435934471626,1.20027744818964,1.4550249037081648,0.5429045809997026,0.455934898277857,xgb
0.9597195518610387,0.8044019129703902,1.1150371907516872,1.519281496319895,0.5246491378747774,0.4426838596502531,xgb
1.3663529172803643,1.0041924371975617,1.728513397363167,1.4556768114726943,0.5568631725224692,0.4639273474221736,xgb
0.9676163713904543,0.7547990602153355,1.180433682565573,1.4557514596602183,0.5481809900856548,0.46727803818815905,xgb
0.9738970186235432,0.7037953648753186,1.2439986723717678,1.4817296643505655,0.5642207731188298,0.44359912298776816,xgb
0.8871776767401831,0.6967740854342932,1.077581268046073,1.4751028409837599,0.5510123554169378,0.4682664472623195,xgb
0.8679016097184087,0.6993052248180506,1.036497994618767,1.42237964207387,0.5484427972105904,0.42569825393745336,xgb
0.9803273747426057,0.6877211819270899,1.2729335675581215,1.4750877833849587,0.5584304997591184,0.43816901352852217,xgb
1.1335689451111124,0.698775587796606,1.5683623024256188,1.485438615510035,0.5234499269154221,0.4706683601296216,xgb
1.0488668869352222,0.8547259114442974,1.243007862426147,1.4002589912504537,0.5353171034784022,0.445894061963368,xgb
1.311219306510478,0.6708327941842597,1.9516058188366965,1.4348876792870875,0.5443799837026002,0.4555813037443014,xgb
0.9770446569228146,0.7184395408115343,1.235649773034095,1.4514754465121071,0.5522692288527521,0.4481286270741127,xgb
-0.6640422999586554,-2.192747805791343,0.8646632058740326,1.4431016326085342,0.53016332560749,0.4748209424025675,xgb
0.8625629297464739,0.7058398786303833,1.0192859808625645,1.5125008383141028,0.5452684693791522,0.46137146558206604,xgb
1.027303212416311,0.8137280935488402,1.2408783312837819,1.4158596279087348,0.5237140193110013,0.44105882367949545,xgb
1.056431461979843,0.7871308568395214,1.3257320671201644,1.476268144224458,0.5274712992868269,0.451219265699242,xgb
0.6869241527547698,0.37635002092377706,0.9974982845857625,1.4440239809960191,0.5522647614986712,0.4703603179088418,xgb
