theta_hat,2.5 %,97.5 %,ml_m_log_loss,ml_pi_log_loss,model,combined_loss,bias,ml_g_rmse
1.0586476509797518,0.8599309344023528,1.2573643675571509,0.58775073722271,0.4122383611180621,lasso,3.050198279542377,0.058647650979751775,1.4318551537085045
1.0086084875410088,0.9157188253670342,1.1014981497149834,0.5791257165104775,0.5084991008690308,rf,2.6881150354312444,0.008608487541008847,1.265104824926273
1.1110963869315231,0.9197503111456324,1.3024424627174145,0.5748792434779346,0.4331089440666322,xgb,2.603579405310131,0.11109638693152313,1.2631671377001399
0.9742821531902331,0.8890585088655708,1.0595057975148956,0.4252706135072324,0.4094505805363757,oracle,1.6790857494782063,-0.025717846809766853,0.9188931142600854
1.059450841817428,0.8984666903050065,1.2204349933298495,0.5805852324037074,0.45128213535124173,stacking,2.780630906761251,0.059450841817427914,1.322408234625867
0.7423260261172527,0.561867501202528,0.9227845510319774,0.5981025257906643,0.4291348580873116,lasso,3.0990941980726197,-0.25767397388274726,1.4393945998907471
0.7696054615062767,0.6779866395631067,0.8612242834494468,0.5818419156623695,0.5216129754748328,rf,2.829570094109292,-0.23039453849372327,1.313817035576906
0.8142535342411062,0.6604079573113737,0.9680991111708388,0.5623227254260227,0.4555852253490046,xgb,2.7399055123508824,-0.18574646575889375,1.312249047085139
0.9711528481111056,0.88505443209043,1.0572512641317813,0.4240659024542462,0.4114275463053646,oracle,1.7334476626334858,-0.028847151888894418,0.9476044606658808
0.7753950072882119,0.6334206993590028,0.9173693152174209,0.5807557222930188,0.4687776863037163,stacking,2.889523268177598,-0.2246049927117881,1.3564622588118191
0.8966271688460035,0.7301149925330435,1.0631393451589637,0.5654020331899545,0.4219802159051856,lasso,2.91187518405469,-0.10337283115399654,1.3872609469597095
0.9288165610162208,0.8354181222803398,1.0222149997521015,0.5616568020635511,0.5186689582589346,rf,2.6796191919787358,-0.07118343898377921,1.2646317375648335
