theta_hat,2.5 %,97.5 %,ml_m_log_loss,ml_pi_log_loss,model,combined_loss,bias,ml_g_rmse
0.9046001389157068,0.7592926333964373,1.0499076444349764,0.5643377840973931,0.4139831860015376,lasso,2.211955669690738,-0.09539986108429321,1.1106910909842607
0.8586120341547724,0.7792109087814374,0.9380131595281074,0.565157359156229,0.5094108901507958,rf,2.384508127629792,-0.14138796584522761,1.144526049647961
0.9257882083373798,0.7913092615533961,1.0602671551213636,0.5443058416554208,0.4432872727496798,xgb,2.413594825233713,-0.07421179166262015,1.1941531354179884
0.9891681333940048,0.9008354604633346,1.0775008063246752,0.4108311166944769,0.4023129115265921,oracle,1.6589055580963463,-0.010831866605995222,0.9196529399046562
0.8963334604692864,0.7766042679104235,1.0160626530281491,0.5579336616363477,0.4555604496340044,stacking,2.3366862075180808,-0.10366653953071366,1.1503008720537984
0.6342468803414686,0.480056125316323,0.7884376353666142,0.5970222519896216,0.4441737701823929,lasso,2.3495896518908372,-0.3657531196585314,1.1438503528516406
0.7946843708482718,0.7127366583266848,0.8766320833698589,0.5698649329269777,0.526419350919053,rf,2.462558487168346,-0.20531562915172819,1.168877326036533
0.8103156838535355,0.6615305814822788,0.959100786224792,0.561480892066233,0.4565773583956065,xgb,2.4999617978004145,-0.18968431614646453,1.2173346077963014
0.948174788978948,0.856464891514368,1.0398846864435278,0.414799835108871,0.4155796401557032,oracle,1.7271738243344155,-0.051825211021051976,0.9469922645248172
0.7464156450144254,0.6181077883750955,0.874723501653755,0.5761226923276107,0.47572349316568413,stacking,2.4373699789531993,-0.2535843549855747,1.1770827470742675
0.9361248716101028,0.7847527550687748,1.087496988151431,0.5436750093268911,0.4180516815201567,lasso,2.223406196989117,-0.06387512838989717,1.1232450783965486
0.903434421348256,0.8244788254161622,0.9823900172803498,0.5346977774941281,0.5132333484878079,rf,2.437374290582783,-0.09656557865174398,1.1787464377892503
1.0216406591411495,0.8723577707749284,1.1709235475073707,0.5280664548070727,0.4377317779143149,xgb,2.3914906134782985,0.021640659141149543,1.1940236097987806
1.0179730513351164,0.8949998682129622,1.1409462344572705,0.4205422690247798,0.4333153988218798,oracle,1.7771060874529108,0.017973051335116397,0.9608581683090648
0.9537333173665029,0.827196450419955,1.0802701843130504,0.5354797472093639,0.4563389359740932,stacking,2.3507570336833994,-0.0462666826334972,1.1657351116355474
0.9551348055882666,0.8073098409104116,1.1029597702661216,0.5461704536610029,0.4222747211392096,lasso,2.2206457126125554,-0.04486519441173342,1.11901766644336
0.928925984683752,0.8494648055333558,1.0083871638341482,0.5381539896493996,0.5207848542120951,rf,2.3726358801567136,-0.07107401531624802,1.1461662341454746
0.9757511239220618,0.8190510773094085,1.132451170534715,0.532744544927244,0.4485605583898837,xgb,2.350533429747025,-0.024248876077938242,1.1701403020278798
0.9530653563884371,0.8579779455667388,1.0481527672101356,0.4149179990058695,0.4295416527732982,oracle,1.7017566254273686,-0.046934643611562854,0.9259033284572429
0.9532706380646934,0.8252752412510587,1.0812660348783283,0.5390229960792156,0.46387337791372946,stacking,2.3146050075054316,-0.04672936193530656,1.14529849101118
0.8565530743609464,0.7044775969550081,1.0086285517668847,0.5673367447866403,0.4134180732990996,lasso,2.286924056451892,-0.1434469256390536,1.142877613030438
0.88268411646872,0.8024205261528117,0.9629477067846284,0.57929486171344,0.5124195488158768,rf,2.407215674027495,-0.11731588353127997,1.1469530345651378
1.003810252587133,0.8571453535563573,1.1504751516179088,0.566285443601523,0.4321629267318967,xgb,2.4068558814503764,0.0038102525871330784,1.186763460474309
1.0118271640252052,0.9042326501541448,1.1194216778962658,0.4198856258628188,0.3983197731651571,oracle,1.6817905703576632,0.011827164025205228,0.9292928340031936
0.9143491478055998,0.7880144922213924,1.0406838033898074,0.5709723500338678,0.45266684961562437,stacking,2.366998537309921,-0.08565085219440016,1.159033794874174
1.0431725255450923,0.8749587643928056,1.211386286697379,0.5436056320839242,0.4286967899500409,lasso,2.2864000763970873,0.04317252554509232,1.146340985206026
0.922001765235112,0.8387894797525868,1.0052140507176377,0.5583817951526163,0.5166604257286902,rf,2.411866549780869,-0.07799823476488799,1.1562111956297443
1.231819345969287,0.7771957530405864,1.6864429388979876,0.5318653395423495,0.4479961030139196,xgb,2.4396437931228308,0.231819345969287,1.208214530026254
1.082963116103132,0.9834027607465066,1.1825234714597572,0.4184445044315741,0.4060721228647184,oracle,1.7213474747927517,0.0829631161031319,0.9470115350387551
1.0656645455831637,0.8303146657286596,1.3010144254376679,0.5446175889262967,0.4644511062308836,stacking,2.3793034731002622,0.06566454558316377,1.170570278942312
1.1605836342090308,0.9421109727868056,1.379056295631256,0.5676107514252734,0.4297544935247204,lasso,2.3685183789042523,0.16058363420903077,1.1709624818730353
0.9444694275941196,0.8664164733115554,1.0225223818766838,0.5302215042485636,0.5242479930828972,rf,2.46338151878148,-0.05553057240588044,1.1869759986832165
1.1184189479193558,0.8876615276874963,1.3491763681512154,0.5109861851044684,0.4540043622425527,xgb,2.433989272914575,0.11841894791935581,1.2120225763440027
1.072004162156347,0.9798583443671636,1.1641499799455304,0.4132549224147926,0.4222432676461806,oracle,1.7154612099935163,0.07200416215634697,0.9380634413154277
1.074490669907502,0.898729657928619,1.2502516818863851,0.5362728135927685,0.4693356162833901,stacking,2.421963056866769,0.07449066990750204,1.1901069813216838
0.8827749740340235,0.7650969436964072,1.0004530043716398,0.5401018353594533,0.4165364641127889,lasso,2.3574681118824388,-0.1172250259659765,1.1835665644188318
0.8252254196146654,0.746064982461207,0.904385856768124,0.5285596330466121,0.5146149872741548,rf,2.4726294580933197,-0.17477458038533455,1.1955981088026832
0.9886764511998616,0.7828625454836108,1.194490356916112,0.4884390395023935,0.4371436355024838,xgb,2.396130775017456,-0.011323548800138417,1.2126615768682452
1.0640042253689894,0.9808864063358836,1.1471220444020953,0.4184588620445304,0.4053849922812495,oracle,1.692070404835461,0.06400422536898942,0.9317867516281185
0.8988922816161834,0.7646748238804083,1.0331097393519586,0.519033502636153,0.4560983622964758,stacking,2.408742781664405,-0.10110771838381649,1.1973349225391263
1.0205535778609844,0.8311707597716451,1.2099363959503238,0.5331766886650093,0.4176047644886354,lasso,2.2686422748921933,0.02055357786098444,1.1479811939829625
0.9254457341306804,0.8443774087881922,1.0065140594731687,0.5420173859029572,0.5154448586571834,rf,2.450877527854482,-0.07455426586931957,1.1804301263922152
1.0159239863565424,0.7690107136186668,1.262837259094418,0.5429665723561924,0.4416739759514492,xgb,2.430186292830567,0.015923986356542352,1.2023085063838337
0.8961521479377492,0.5824256818524027,1.2098786140230957,0.4225310717512954,0.3979280038780166,oracle,1.7265757520410903,-0.10384785206225078,0.951901610678214
0.9873077661160691,0.8148529607261681,1.1597625715059703,0.5393868823080531,0.45824119969908933,stacking,2.383235365192414,-0.012692233883930926,1.1771182112197873
1.1876832810289852,0.8214890818752549,1.5538774801827155,0.5736718019374718,0.4279068409769997,lasso,2.3128004861457034,0.18768328102898524,1.145085954516617
0.9019232436279664,0.8211843689685121,0.9826621182874204,0.5544202362803761,0.5212112175381377,rf,2.4430445482717467,-0.09807675637203361,1.169364397633703
0.9728961884844828,0.7909519216001719,1.1548404553687934,0.540400302036577,0.4565851959606117,xgb,2.4470529592544352,-0.027103811515517218,1.2041874693158232
0.918182942372482,0.820250730339509,1.0161151544054552,0.4146984961941748,0.4226670040222305,oracle,1.7197768920256,-0.08181705762751801,0.9393675488376181
1.0208342377138113,0.811208457481313,1.2304600179463099,0.5561641134181415,0.4685677514919164,stacking,2.4009659978906286,0.02083423771381147,1.173130057998929
1.0731542700200047,0.598550480961253,1.5477580590787563,0.5713185965237548,0.4171021999370846,lasso,2.349622690200767,0.07315427002000474,1.166705572858863
0.8637328175053111,0.7827318981790861,0.944733736831536,0.5595164566245808,0.5117104248539059,rf,2.4821811387726918,-0.13626718249468894,1.1878359555486628
0.9507517427345684,0.7770329050086837,1.1244705804604531,0.5545855804014613,0.4408642898559148,xgb,2.475279158418439,-0.04924825726543158,1.216482341902694
