tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,0.4928414624605002,1.4845171217201836,0.33198772533483506,0.7398985276413741,-2.4167586305441233,3.4024415554651233
no_tune,rf,0.6260621729194588,0.4259999255244641,1.4696297708237642,0.14166205270650492,-0.2088823385252362,1.4610066843641536
no_tune,xgb,41.42325791341924,75.14809226620687,0.5512216832688213,0.5814817176982645,-105.8642964352392,188.71081226207767
tune,lasso,0.35304371440712806,0.3037101954119648,1.1624361636205371,0.24505834082415567,-0.24221733033794496,0.9483047591522011
tune,rf,0.44378941306005076,0.3607603280792333,1.2301502646449027,0.2186408403240666,-0.26328783702610054,1.1508666631462021
tune,xgb,0.47973642871221955,0.614332323039033,0.7809070282009863,0.4348571781340216,-0.7243327989831111,1.68380565640755
