tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-0.8683033561700407,0.9966380028663825,-0.8712324371263742,0.38362725216361704,-2.8216779474120774,1.0850712350719962
no_tune,rf,0.63310182145097,0.47639754414945457,1.3289359469333337,0.1838691030213917,-0.3006202074052913,1.5668238503072314
no_tune,xgb,-45.66156051617435,37.95633622411248,-1.2030023194695745,0.228975422976594,-120.05461250052784,28.731491468179144
tune,lasso,0.4181167019909177,0.3170482772073501,1.3187792902513351,0.18724290977149805,-0.20328650269595988,1.0395199066777954
tune,rf,0.402900428022095,0.36478364236865174,1.1044914881762222,0.2693799938587145,-0.3120623731698017,1.1178632292139916
tune,xgb,0.07054097511325019,0.6679266183240484,0.10561186390542507,0.9158903113638532,-1.2385711411175155,1.379653091344016
