tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-523.2020127514076,522.3377460904542,-1.0016546126858,0.31651043465553996,-1546.9651828545252,500.5611573517101
no_tune,rf,0.6119632454009005,0.3857960956409075,1.5862349368369595,0.11268602529563664,-0.1441832074314483,1.3681096982332495
no_tune,xgb,83.87680205013582,79.46070478890071,1.055575863226574,0.2911620330520506,-71.86331752227896,239.6169216225506
tune,lasso,0.3230990743896506,0.273692958449466,1.1805165767511216,0.2377948213975285,-0.21332926699352028,0.8595274157728214
tune,rf,0.30687155675998906,0.3637798734907237,0.8435638668388679,0.39891316271490884,-0.4061238935823666,1.0198670071023448
tune,xgb,0.6491549238626401,0.6910824746383942,0.9393306120261659,0.34756102629904106,-0.7053418367754279,2.003651684500708
