tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-0.8683033561700407,0.9966380028663825,-0.8712324371263742,0.38362725216361704,-2.8216779474120774,1.0850712350719962
no_tune,rf,0.63310182145097,0.47639754414945457,1.3289359469333337,0.1838691030213917,-0.3006202074052913,1.5668238503072314
no_tune,xgb,-45.66156051617435,37.95633622411248,-1.2030023194695745,0.228975422976594,-120.05461250052784,28.731491468179144
tune,lasso,0.24791259838295357,0.3193625360056755,0.7762732644963335,0.4375876554094946,-0.3780264701995467,0.8738516669654538
tune,rf,0.2622457738203469,0.3652249552634222,0.7180390333163283,0.47273321965772475,-0.453581984751213,0.9780735323919068
tune,xgb,0.22003043819944795,0.7659350067405907,0.28727037707256614,0.7739053028260223,-1.2811745895105533,1.7212354659094493
