tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,0.4928414624605002,1.4845171217201836,0.33198772533483506,0.7398985276413741,-2.4167586305441233,3.4024415554651233
no_tune,rf,0.6684489810355321,0.46862035378786693,1.426419009828418,0.1537474296639863,-0.2500300348111054,1.5869279968821695
no_tune,xgb,20.315462194144168,39.01697366536059,0.5206826743761602,0.6025878457581341,-56.15640097571033,96.78732536399866
no_tune,regression,1010468713246.5399,1353653493985.7202,0.7464751635008888,0.4553804293528815,-1642643382512.2783,3663580809005.3584
tune,lasso,0.13135769834949151,0.318370837563136,0.41259337493008297,0.6799045559786732,-0.4926376770021068,0.7553530737010898
tune,rf,0.6404583055202108,0.42720645699185433,1.4991774937812388,0.13382759205466938,-0.19685096414678327,1.4777675751872048
tune,xgb,0.2186150606556208,0.5570472692008519,0.3924533387790396,0.6947232818234925,-0.8731775246644371,1.3104076459756786
tune,regression,2105469645542.8914,3226132560067.825,0.6526296134274863,0.5139950894847429,-4217633981542.048,8428573272627.831
