tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-9.966242394800258,8.28731372318587,-1.2025902153211792,0.22913493596084245,-26.209078820829106,6.276594031228591
no_tune,rf,0.40045003313176386,0.30802847053133037,1.3000422734983292,0.19358648086955565,-0.20327467532260102,1.0041747415861288
no_tune,xgb,-10.94168477427575,17.856943272164276,-0.6127411958199949,0.5400474785646499,-45.940650461692556,24.057280913141057
tune,lasso,0.1717118443848471,0.26446629257078613,0.6492768613939234,0.5161594389317914,-0.34663256417872657,0.6900562529484208
tune,rf,0.3581152308401581,0.3296688922512513,1.0862876032817406,0.2773517698747525,-0.28802392479551014,1.0042543864758264
tune,xgb,0.6092938217873748,0.662528469362084,0.9196492678632117,0.35775607180395763,-0.6892381168947584,1.9078257604695081
