tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,0.7157774174361956,3.1302101323230125,0.22866752939202778,0.8191273339258206,-5.419321705959265,6.850876540831657
no_tune,rf,0.8862173012738768,0.7000122833934576,1.266002500667204,0.2055121869694304,-0.48578156291294583,2.2582161654606994
no_tune,xgb,81.4571975079319,65.31963250150056,1.2470553551577408,0.21237720125306858,-46.566929678401166,209.48132469426497
tune,lasso,0.3111989326778253,0.317846304879661,0.9790862058177695,0.32753738677506605,-0.31176837750544784,0.9341662428610984
tune,rf,0.48598871203504435,0.3794687273387807,1.2807082033960737,0.20029617729262894,-0.2577563268082156,1.2297337508783044
tune,xgb,0.257458304680572,0.7137993098909421,0.36068724235654953,0.718333262763621,-1.1415626348952197,1.6564792442563638
