tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-9.966242394800258,8.28731372318587,-1.2025902153211792,0.22913493596084245,-26.209078820829106,6.276594031228591
no_tune,rf,0.40045003313176386,0.30802847053133037,1.3000422734983292,0.19358648086955565,-0.20327467532260102,1.0041747415861288
no_tune,xgb,-10.94168477427575,17.856943272164276,-0.6127411958199949,0.5400474785646499,-45.940650461692556,24.057280913141057
tune,lasso,0.13640988136281643,0.3483502796179885,0.3915882642965226,0.6953624605271578,-0.5463441206928983,0.8191638834185311
tune,rf,0.38337717412681815,0.3091834710475429,1.2399665895071943,0.21498775209654886,-0.2226112937414485,0.9893656419950848
tune,xgb,0.7141590699883651,0.7208629963498911,0.9907001380352833,0.32183202366247576,-0.69870644064505,2.1270245806217805
