tuning,model,coef_d,std err_d,t_d,P>|t|_d,2.5 %_d,97.5 %_d
no_tune,lasso,-1.759336413614186,2.016408955148245,-0.872509720373088,0.38293036766848143,-5.711425343808788,2.1927525165804154
no_tune,rf,0.29134271440606496,0.3889633201954525,0.7490236206839926,0.4538429687423584,-0.4710113844841429,1.053696813296273
no_tune,xgb,-57.0743553630079,81.65814166955609,-0.6989426185323839,0.484587891810072,-217.12137207980726,102.97266135379147
tune,lasso,0.19995712941337437,0.3068449358524142,0.6516553022388789,0.5146235633723948,-0.40144789369586054,0.8013621525226093
tune,rf,0.1772347449087158,0.34863618237578,0.508365895074201,0.6111967658321575,-0.5060796162553509,0.8605491060727826
tune,xgb,-0.15870528080917612,0.807116888724362,-0.19663233792568482,0.8441152626145509,-1.7406253140229482,1.4232147524045962
