theta_hat,2.5 %,97.5 %,ml_m_log_loss,ml_pi_log_loss,model,combined_loss,bias,ml_g_rmse
1.01224643165539,0.7849460438981319,1.2395468194126482,0.5745681044136265,0.4166648191043852,lasso,2.99400743736659,0.012246431655390078,1.4151941611837502
0.9069318111413948,0.8167281668713784,0.9971354554114108,0.5774795682692563,0.509289921100208,rf,2.664573535421411,-0.09306818885860524,1.2561067016985248
1.0629810193000917,0.8825969127660978,1.2433651258340852,0.5696706032041121,0.4502909334107836,xgb,2.732083069337544,0.0629810193000917,1.3084806199262748
1.0198717902123673,0.928687401066006,1.1110561793587286,0.4380191545964335,0.4086997010542303,oracle,1.6938166956688467,0.01987179021236729,0.920379182738388
0.9940530873656256,0.8280903745118694,1.1600158002193814,0.5739060919623317,0.45874855787179225,stacking,2.796888014041848,-0.0059469126343744865,1.3282444670344855
0.7485261444525692,0.5765037681046947,0.9205485208004436,0.5766957596363154,0.4308615856669194,lasso,3.1003805708268586,-0.25147385554743085,1.4466593329196835
0.7942709369265912,0.7042788421800383,0.8842630316731441,0.569491837483172,0.5232982770057822,rf,2.777677828846929,-0.20572906307340877,1.2980322470408718
0.8570327487411856,0.7057600138650117,1.0083054836173595,0.5596720847502279,0.4604460781371736,xgb,2.7984478979690275,-0.14296725125881438,1.3335403012588805
0.9408501053957502,0.8547666307133648,1.0269335800781356,0.4377339830626199,0.4172013239284705,oracle,1.7478962935046538,-0.0591498946042498,0.9449661298234787
0.7999432767067821,0.6621808747165816,0.9377056786969824,0.5686198939565718,0.47153531360329176,stacking,2.8921687658809385,-0.200056723293218,1.3608870483332094
0.9737610140572835,0.7691720543512574,1.17834997376331,0.5588199685538969,0.4216506951607089,lasso,2.927237310454797,-0.026238985942716453,1.3952657978823215
0.9268919737859028,0.8353386298952534,1.0184453176765524,0.5470792239368583,0.5152035286015771,rf,2.6358633791164596,-0.07310802621409718,1.2544244204327435
1.105225586470912,0.8999808489713622,1.3104703239704618,0.5416880920178275,0.4512904065355798,xgb,2.648889557145136,0.10522558647091196,1.2868220772864167
1.0047044634554436,0.8853346745599632,1.124074252350924,0.4357138233116377,0.4356954623524092,oracle,1.792611588859886,0.004704463455443619,0.9597928438969728
1.0019595247713662,0.8348305110726244,1.169088538470108,0.549195761502861,0.4627148767659553,stacking,2.7373300822387976,0.0019595247713661093,1.3135522235411812
0.7060510572463983,0.5244272597854981,0.8876748547072985,0.5620505350325069,0.4169908894490994,lasso,2.976737739471257,-0.2939489427536017,1.4133988520547378
0.8911088695397618,0.8005847726358719,0.9816329664436516,0.5658049117533461,0.5164078310063341,rf,2.6803859602204607,-0.10889113046023824,1.2641887586356637
0.818037712607015,0.6612015061303035,0.9748739190837264,0.5532713172373507,0.4410116273937678,xgb,2.544850482327714,-0.18196228739298503,1.2452178675623777
0.9380992891214452,0.8412763097304742,1.0349222685124164,0.4418055675957166,0.4307228710889943,oracle,1.727154604692085,-0.061900710878554754,0.9244599320724366
0.8050658797977249,0.6620711795172246,0.9480605800782255,0.5603755880077346,0.45813678261640045,stacking,2.7339913940064773,-0.194934120202275,1.3097629645788365
1.093237386033331,0.7266960165143143,1.4597787555523485,0.5797244101785565,0.4129891531134186,lasso,3.065756854932179,0.0932373860333311,1.4398066855103167
