theta_hat,2.5 %,97.5 %,ml_m_log_loss,ml_pi_log_loss,model,combined_loss,bias,ml_g_rmse
0.9431939791939652,0.838017906100035,1.0483700522878956,0.6402126365326274,0.426854719975528,lasso,2.1550052668546433,-0.05680602080603481,1.0430426215387787
0.8599034677998754,0.7851990927119634,0.9346078428877872,0.6572695600369478,0.5275389459028144,rf,2.4361219798807072,-0.14009653220012463,1.118621237926826
0.9967728962845764,0.8688565037780922,1.124689288791061,0.647642269857534,0.4525710512286436,xgb,2.423411142849364,-0.0032271037154235627,1.1503033607545388
0.9871179268138498,0.9002945126447477,1.073941340982952,0.4740871499978052,0.4236769904517781,oracle,1.739141815985592,-0.0128820731861502,0.9172664146996818
0.9332901144261391,0.8306911675300302,1.035889061322248,0.6483748221423697,0.46898823903566195,stacking,2.338179463194905,-0.066709885573861,1.1049056077407124
0.8223127056655256,0.7083127206783568,0.9363126906526944,0.6355811631112229,0.4567806190351756,lasso,2.2837301310655427,-0.1776872943344744,1.091498212971118
0.7485672371119085,0.6725212420049437,0.8246132322188734,0.6475459552607593,0.5420639251510206,rf,2.52683482521494,-0.25143276288809147,1.156384427776144
0.8141861220179348,0.6839214586433779,0.9444507853924916,0.6245327557804184,0.484660389684135,xgb,2.476707667919187,-0.18581387798206517,1.1694077656893824
0.9923745690484014,0.9112272997506036,1.073521838346199,0.4740932008410745,0.4373557174104817,oracle,1.802910872605458,-0.007625430951598622,0.9441726295301627
0.7950220215984563,0.6882518071088928,0.9017922360880198,0.6358866247174669,0.49450164462344376,stacking,2.429090874733223,-0.20497797840154366,1.1396063379045909
0.9667286623489468,0.8419848257644261,1.0914724989334676,0.6243863540333842,0.4305817912438146,lasso,2.275769764438336,-0.03327133765105317,1.1048989180740187
0.8550562930115156,0.779737346920883,0.9303752391021484,0.6317209940532456,0.5243329294847249,rf,2.4865987372858416,-0.14494370698848436,1.1534924419985901
0.9952324179676396,0.8393129118153053,1.1511519241199737,0.6292551686998444,0.4497979167850025,xgb,2.4501891391813393,-0.004767582032360385,1.1709551885945475
0.9842956368894884,0.8535070648907129,1.1150842088882635,0.4740922518559267,0.4423623979527643,oracle,1.8407226037020177,-0.0157043631105116,0.961388555108353
0.9390057911093673,0.8203450281668715,1.0576665540518633,0.628454172262158,0.4682375458378474,stacking,2.404185880301839,-0.06099420889063264,1.1434571099091708
0.9015939153181012,0.7960615439751664,1.007126286661036,0.6349879510470972,0.4292076534800734,lasso,2.172757834244142,-0.09840608468189882,1.0528828186065966
0.7592318205530755,0.6833789655701916,0.8350846755359593,0.6317578034521135,0.527837688808179,rf,2.3918229664427106,-0.24076817944692452,1.110057419317766
0.8672966404905117,0.7285202225508409,1.0060730584301825,0.6269570506237453,0.4551761553747352,xgb,2.39238628658284,-0.1327033595094883,1.1446628676533364
0.9329060932492428,0.832350394225736,1.0334617922727496,0.4740762293048863,0.4408679000902769,oracle,1.7602401720146899,-0.06709390675075722,0.9193998273980296
0.8427074587872294,0.7359869106987329,0.9494280068757259,0.6312342683743187,0.47074049922099587,stacking,2.3189890290898973,-0.15729254121277056,1.1031836934502717
0.9858209137807264,0.8620081540129226,1.1096336735485302,0.6532887243427078,0.4298506636770077,lasso,2.2740180939068426,-0.014179086219273551,1.0912738913247797
0.8372308863060595,0.7621865004452073,0.9122752721669116,0.6739839002243692,0.5271120562512474,rf,2.447844006225778,-0.16276911369394054,1.1165787252810084
0.9360826689226764,0.8210308462059217,1.051134491639431,0.6704100725997411,0.4569832364353499,xgb,2.3992350660392594,-0.06391733107732356,1.1277596184489709
1.0693389429269704,0.9806459848427757,1.1580319010111653,0.4740453193309965,0.4223559990674952,oracle,1.7556571628597883,0.0693389429269704,0.9269605409408195
0.9197114896698207,0.8150751668880173,1.024347812451624,0.6658942323889393,0.4713153187878683,stacking,2.3736990553906265,-0.08028851033017921,1.1119754962290398
1.180838434362505,0.947821584025336,1.4138552846996733,0.6097765749324905,0.4436692813397425,lasso,2.225282457827216,0.1808384343625049,1.082514019103209
0.9124067215646344,0.8334898136003738,0.9913236295288947,0.6466142900390052,0.5370186021822448,rf,2.4519587013498865,-0.08759327843536557,1.1261997199114535
1.0530609305559306,0.8374857901456503,1.268636070966211,0.6149172348321503,0.472661552509989,xgb,2.4103396749039927,0.05306093055593064,1.1501134237812607
1.0209920676199935,0.9204512222838253,1.1215329129561624,0.4740974832404113,0.4241828758138238,oracle,1.7920618101129118,0.020992067619993504,0.9454001539341299
1.0487686954943565,0.8729323959237867,1.2246049950649263,0.6237693666012153,0.4844498120106588,stacking,2.3625269446936983,0.04876869549435666,1.119958823386746
1.0422994274820223,0.7431558686436763,1.3414429863203683,0.6320738992236601,0.456120298531521,lasso,2.241977665225426,0.04229942748202231,1.074143131742807
0.9255904377876698,0.8498030507257751,1.0013778248495646,0.6545798488092104,0.5414782352495311,rf,2.5024074745871223,-0.0744095622123302,1.1429564254722842
0.9706836103313292,0.8186527314378753,1.1227144892247831,0.6347623494767894,0.4733648409152836,xgb,2.4760149884563445,-0.029316389668670784,1.1695673550780525
0.9777143738870148,0.8989278250281736,1.0565009227458555,0.4740892330679413,0.4325942689602128,oracle,1.7806014533480776,-0.022285626112985235,0.9348357884248568
0.9795244918670072,0.8038705502691089,1.1551784334649053,0.64047203250322,0.4903211248987785,stacking,2.4068000427562977,-0.020475508132992887,1.1296047474025148
0.9326916983385968,0.8076655295673344,1.057717867109859,0.628549281713534,0.4376093261334707,lasso,2.2630331629254146,-0.06730830166140322,1.0940176210090995
0.7923157363005157,0.7148165553718404,0.8698149172291909,0.6411501789249076,0.5402233610410314,rf,2.4393710243677456,-0.20768426369948434,1.121604869997365
0.8907889305818805,0.7718199333695128,1.009757927794248,0.6190294330659775,0.4657038118962901,xgb,2.41631777540628,-0.10921106941811953,1.1539430360481457
0.9886584457582618,0.9106944927689,1.0666223987476238,0.4741129850790236,0.4143775312315543,oracle,1.7512867491908,-0.011341554241738216,0.9288682537799546
0.871932121740331,0.7647673394362293,0.9790969040444327,0.629576297901473,0.4811788330235974,stacking,2.3729073208998135,-0.12806787825966903,1.1234554686211389
