theta_hat,2.5 %,97.5 %,ml_m_log_loss,ml_pi_log_loss,model,combined_loss,bias,ml_g_rmse
0.9036451656568796,0.7674607952479835,1.0398295360657754,0.5918208709887718,0.4122368705362836,lasso,2.031332640651864,-0.09635483434312042,1.422365399294088
1.0071837153209096,0.915995015635462,1.098372415006357,0.5838880474368235,0.5085443264989763,rf,1.790546720569145,0.007183715320909556,1.2802522501685263
1.1121591319761823,0.9270465506657312,1.2972717132866336,0.5795358671676891,0.4327700200719538,xgb,1.670189473367261,0.11215913197618232,1.2844789450668759
0.9742821531902331,0.8890585088655708,1.0595057975148956,0.4252706135072324,0.4094505805363757,oracle,0.7048089899204683,-0.025717846809766853,0.9188931142600854
1.0076626709846572,0.8701674538497256,1.1451578881195887,0.5850815951977615,0.4511837390357379,stacking,1.8306896115294233,0.0076626709846571535,1.3306709226915971
0.7527045725811798,0.5698299873504726,0.935579157811887,0.5981027332895865,0.4291337029523069,lasso,2.096024937538487,-0.24729542741882016,1.428443328206152
0.736140703913199,0.6464685369613279,0.82581287086507,0.5812103056179351,0.5239972021382003,rf,1.8486821973705658,-0.26385929608680103,1.2933295971715904
0.7932174873810697,0.630888264764197,0.9555467099979424,0.5652819104533776,0.4520790610774334,xgb,1.786832701229091,-0.20678251261893033,1.3252701296633762
0.9711528481111056,0.88505443209043,1.0572512641317813,0.4240659024542462,0.4114275463053646,oracle,0.7502348629777089,-0.028847151888894418,0.9476044606658808
0.7606875879584828,0.6157289296919992,0.9056462462249666,0.5815316497869665,0.46840332205598023,stacking,1.9105132787127148,-0.23931241204151718,1.3502459906000683
0.8930052459820966,0.7265008416794587,1.0595096502847343,0.5653978747111095,0.421979174346214,lasso,1.8914202361473997,-0.10699475401790337,1.3840523005658858
0.919967903053823,0.8288694940034207,1.0110663121042254,0.5619663810140649,0.5123798969697602,rf,1.6937527610935257,-0.08003209694617697,1.2556045080760028
0.9896683247860852,0.8177467777752122,1.161589871796958,0.5541660369012981,0.4382988698295421,xgb,1.5803703921076848,-0.01033167521391476,1.261891057640557
1.032283225360736,0.9092268805157124,1.1553395702057598,0.429010580750494,0.4303603405935986,oracle,0.7969250104271015,0.03228322536073591,0.9629825140804877
0.9342138246073349,0.7910390378193638,1.0773886113953057,0.5605100975421574,0.4575526470485054,stacking,1.7218477964495367,-0.06578617539266503,1.3018592464568646
0.9335395454514024,0.7205040844238684,1.1465750064789362,0.5551282048201965,0.4212248923814015,lasso,2.0307182479641357,-0.06646045454859761,1.4421863527288339
0.9725212866010406,0.8840463193422172,1.060996253859864,0.5553881970940756,0.5184596103239837,rf,1.683372256662198,-0.027478713398959353,1.252041474460793
1.048277986988448,0.8652228504061475,1.2313331235707483,0.5499260601249255,0.4436746413735536,xgb,1.6015451686579394,0.048277986988447985,1.2695904621438634
0.954465659145824,0.8617306551905399,1.0472006631011082,0.4319131997966615,0.4292727534101355,oracle,0.7390958313159172,-0.04553434085417596,0.9264071700160186
0.9847796063469637,0.8232577513907443,1.1463014613031828,0.5534808206797326,0.4611197146929796,stacking,1.7718785577614244,-0.015220393653036327,1.3240555465858073
0.9574498102579394,0.6484441489135448,1.266455471602334,0.5765029471459677,0.4133512053286231,lasso,2.0494363478389133,-0.042550189742060596,1.4389033130241868
0.9866365253105756,0.897696368964785,1.0755766816563663,0.5871131230738568,0.5120852241412936,rf,1.7402148293932993,-0.013363474689424448,1.2582397444018463
1.0349432602076167,0.8524392729640211,1.2174472474512124,0.5839850731610696,0.4268087201158766,xgb,1.6823864257874714,0.03494326020761673,1.290124416281345
1.0075677053387309,0.9028680970753564,1.1122673136021053,0.4248938353296195,0.4055676162974471,oracle,0.7129366477648491,0.007567705338730857,0.9265433231340351
0.9930098652587106,0.7995265969474503,1.1864931335699709,0.582533714460298,0.4507483831952644,stacking,1.8240125343398947,-0.006990134741289437,1.3314191686704937
1.1541378896607124,0.9343934362550048,1.37388234306642,0.5398031860416321,0.4271619868693346,lasso,1.869312222524768,0.1541378896607124,1.3903863856141632
0.9682932212551016,0.8762551396138561,1.0603313028963472,0.5690403651444822,0.5181088619181868,rf,1.7801726210405484,-0.031706778744898356,1.2796360835686311
1.0388252677358307,0.8772144147716165,1.200436120700045,0.5208015640597049,0.4483992419206735,xgb,1.6306242755862148,0.038825267735830726,1.2970898725234397
1.0956481343075688,0.994889016346028,1.1964072522691096,0.4270529850137297,0.406908114204938,oracle,0.7547222683495887,0.0956481343075688,0.9513069849334649
1.053752126217215,0.8959543302134926,1.2115499222209374,0.5432150384152731,0.46455669690273166,stacking,1.7600363730505102,0.053752126217214924,1.32326426499962
1.0696737930099594,0.864786389221395,1.2745611967985238,0.5708021698479777,0.4263028672811032,lasso,1.9771047858018684,0.06967379300995935,1.4081353090510658
